timestamp|docker_stats|container_state|backend_proc|workflow_proc|workflow_health|task_queue|run_queue|mysql|redis|disk
2026-07-31T20:36:29+08:00|ai-resume-backend,4.40%,693.7MiB / 14.96GiB,592MB / 92.6MB,4.1kB / 2.96MB,126,ai-resume-workflow,3.58%,123.3MiB / 14.96GiB,15.7MB / 58.3MB,2.32MB / 0B,8,resumai-mysql,5.29%,651.2MiB / 14.96GiB,587MB / 5.41GB,2.76GB / 15.8GB,45,resumai-redis,0.47%,45.36MiB / 14.96GiB,281MB / 151MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730120 kB,Threads:	126,open_fds:200,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95140 kB,VmRSS:	   95140 kB,Threads:	5,open_fds:50,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":10,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53211,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.85M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:33,evicted_keys:0|/dev/vda3        102818612 75658840  22752884      77% /,/dev/vdb          40973536 16470044  22389956      43% /data
2026-07-31T20:36:34+08:00|ai-resume-backend,6.82%,693.7MiB / 14.96GiB,594MB / 92.9MB,4.1kB / 2.98MB,126,ai-resume-workflow,8.10%,123.3MiB / 14.96GiB,15.7MB / 58.6MB,2.32MB / 0B,8,resumai-mysql,5.65%,651.5MiB / 14.96GiB,588MB / 5.42GB,2.76GB / 15.8GB,45,resumai-redis,0.30%,45.87MiB / 14.96GiB,281MB / 151MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730128 kB,Threads:	126,open_fds:199,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95140 kB,VmRSS:	   95140 kB,Threads:	5,open_fds:52,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":11,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":1,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53226,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.84M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:37,evicted_keys:0|/dev/vda3        102818612 75661792  22749932      77% /,/dev/vdb          40973536 16470052  22389948      43% /data
2026-07-31T20:36:39+08:00|ai-resume-backend,1.80%,693.7MiB / 14.96GiB,597MB / 93.3MB,4.1kB / 3MB,126,ai-resume-workflow,6.48%,123.3MiB / 14.96GiB,15.8MB / 58.8MB,2.32MB / 0B,8,resumai-mysql,1.78%,651.6MiB / 14.96GiB,588MB / 5.42GB,2.76GB / 15.8GB,45,resumai-redis,0.21%,45.3MiB / 14.96GiB,281MB / 151MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730060 kB,Threads:	125,open_fds:198,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95140 kB,VmRSS:	   95140 kB,Threads:	5,open_fds:50,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":11,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":1,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53226,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.84M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:13,evicted_keys:0|/dev/vda3        102818612 75664940  22746784      77% /,/dev/vdb          40973536 16470044  22389956      43% /data
2026-07-31T20:36:44+08:00|ai-resume-backend,15.95%,693.9MiB / 14.96GiB,603MB / 94.4MB,4.1kB / 3.04MB,125,ai-resume-workflow,13.06%,123.3MiB / 14.96GiB,15.9MB / 59.4MB,2.32MB / 0B,8,resumai-mysql,8.09%,651.9MiB / 14.96GiB,589MB / 5.42GB,2.76GB / 15.8GB,45,resumai-redis,3.46%,45.31MiB / 14.96GiB,281MB / 151MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730120 kB,Threads:	125,open_fds:201,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95144 kB,VmRSS:	   95144 kB,Threads:	5,open_fds:55,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":11,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":1,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53321,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.86M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:46,evicted_keys:0|/dev/vda3        102818612 75670600  22741124      77% /,/dev/vdb          40973536 16470052  22389948      43% /data
2026-07-31T20:36:49+08:00|ai-resume-backend,2.75%,694.1MiB / 14.96GiB,604MB / 94.5MB,4.1kB / 3.04MB,125,ai-resume-workflow,1.93%,123.3MiB / 14.96GiB,16MB / 59.5MB,2.32MB / 0B,8,resumai-mysql,3.00%,651.9MiB / 14.96GiB,589MB / 5.42GB,2.76GB / 15.8GB,45,resumai-redis,0.20%,45.65MiB / 14.96GiB,281MB / 151MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730124 kB,Threads:	125,open_fds:200,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95144 kB,VmRSS:	   95144 kB,Threads:	5,open_fds:52,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":11,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":1,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53321,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.86M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:70,evicted_keys:0|/dev/vda3        102818612 75671724  22740000      77% /,/dev/vdb          40973536 16470052  22389948      43% /data
2026-07-31T20:36:54+08:00|ai-resume-backend,42.23%,694.1MiB / 14.96GiB,615MB / 96.1MB,4.1kB / 3.06MB,125,ai-resume-workflow,24.69%,123.8MiB / 14.96GiB,16.1MB / 60MB,2.32MB / 0B,8,resumai-mysql,18.43%,652.5MiB / 14.96GiB,590MB / 5.43GB,2.76GB / 15.9GB,45,resumai-redis,1.20%,45.95MiB / 14.96GiB,281MB / 152MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730176 kB,Threads:	125,open_fds:200,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95144 kB,VmRSS:	   95144 kB,Threads:	5,open_fds:52,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":7}|{"queued":0,"running":9,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":7,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53427,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.92M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:137,evicted_keys:0|/dev/vda3        102818612 75681864  22729860      77% /,/dev/vdb          40973536 16470044  22389956      43% /data
2026-07-31T20:36:59+08:00|ai-resume-backend,6.01%,694.5MiB / 14.96GiB,616MB / 96.7MB,4.1kB / 3.08MB,125,ai-resume-workflow,5.88%,123.7MiB / 14.96GiB,16.3MB / 60.8MB,2.32MB / 0B,8,resumai-mysql,5.74%,652.3MiB / 14.96GiB,590MB / 5.43GB,2.76GB / 15.9GB,45,resumai-redis,1.19%,45.95MiB / 14.96GiB,281MB / 152MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730224 kB,Threads:	125,open_fds:202,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95144 kB,VmRSS:	   95144 kB,Threads:	5,open_fds:57,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":10,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53518,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.94M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:51,evicted_keys:0|/dev/vda3        102818612 75682312  22729412      77% /,/dev/vdb          40973536 16470044  22389956      43% /data
2026-07-31T20:37:04+08:00|ai-resume-backend,4.21%,694.2MiB / 14.96GiB,620MB / 97.2MB,20.5kB / 3.12MB,125,ai-resume-workflow,6.47%,123.5MiB / 14.96GiB,16.4MB / 61.2MB,2.32MB / 0B,8,resumai-mysql,3.94%,652.6MiB / 14.96GiB,591MB / 5.44GB,2.76GB / 15.9GB,45,resumai-redis,3.01%,45.8MiB / 14.96GiB,281MB / 152MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730224 kB,Threads:	125,open_fds:199,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95144 kB,VmRSS:	   95144 kB,Threads:	5,open_fds:54,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":10,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53551,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.90M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:31,evicted_keys:0|/dev/vda3        102818612 75692828  22718896      77% /,/dev/vdb          40973536 16470044  22389956      43% /data
2026-07-31T20:37:09+08:00|ai-resume-backend,1.69%,694.3MiB / 14.96GiB,622MB / 97.5MB,20.5kB / 3.12MB,125,ai-resume-workflow,0.52%,123.8MiB / 14.96GiB,16.5MB / 61.5MB,2.32MB / 0B,8,resumai-mysql,1.98%,652.9MiB / 14.96GiB,591MB / 5.44GB,2.76GB / 15.9GB,45,resumai-redis,0.24%,45.68MiB / 14.96GiB,281MB / 152MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730236 kB,Threads:	125,open_fds:198,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95144 kB,VmRSS:	   95144 kB,Threads:	5,open_fds:54,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":10,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53598,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.74M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:9,evicted_keys:0|/dev/vda3        102818612 75695328  22716396      77% /,/dev/vdb          40973536 16470044  22389956      43% /data
2026-07-31T20:37:14+08:00|ai-resume-backend,1.70%,693.7MiB / 14.96GiB,623MB / 97.7MB,20.5kB / 3.12MB,125,ai-resume-workflow,1.68%,123.7MiB / 14.96GiB,16.6MB / 61.6MB,2.32MB / 0B,8,resumai-mysql,2.30%,652.9MiB / 14.96GiB,591MB / 5.44GB,2.76GB / 15.9GB,45,resumai-redis,0.30%,45.91MiB / 14.96GiB,281MB / 152MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730360 kB,Threads:	125,open_fds:199,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95144 kB,VmRSS:	   95144 kB,Threads:	5,open_fds:52,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":11,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":1,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53598,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.91M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:21,evicted_keys:0|/dev/vda3        102818612 75695908  22715816      77% /,/dev/vdb          40973536 16470052  22389948      43% /data
2026-07-31T20:37:19+08:00|ai-resume-backend,1.61%,694.2MiB / 14.96GiB,625MB / 98MB,20.5kB / 3.16MB,125,ai-resume-workflow,0.10%,123.3MiB / 14.96GiB,16.6MB / 61.8MB,2.32MB / 0B,8,resumai-mysql,0.84%,652.8MiB / 14.96GiB,591MB / 5.44GB,2.76GB / 15.9GB,45,resumai-redis,0.22%,45.68MiB / 14.96GiB,281MB / 152MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730372 kB,Threads:	125,open_fds:198,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95144 kB,VmRSS:	   95144 kB,Threads:	5,open_fds:53,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":11,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":1,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53612,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.91M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:64,evicted_keys:0|/dev/vda3        102818612 75699028  22712696      77% /,/dev/vdb          40973536 16470044  22389956      43% /data
2026-07-31T20:37:24+08:00|ai-resume-backend,1.58%,694.2MiB / 14.96GiB,628MB / 98.3MB,20.5kB / 3.16MB,125,ai-resume-workflow,18.67%,123.8MiB / 14.96GiB,16.7MB / 62.4MB,2.32MB / 0B,8,resumai-mysql,22.26%,653.2MiB / 14.96GiB,592MB / 5.45GB,2.76GB / 16GB,45,resumai-redis,2.92%,45.85MiB / 14.96GiB,282MB / 152MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730576 kB,Threads:	125,open_fds:200,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95164 kB,VmRSS:	   95164 kB,Threads:	5,open_fds:53,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":11,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":1,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53715,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.96M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:157,evicted_keys:0|/dev/vda3        102818612 75708968  22702756      77% /,/dev/vdb          40973536 16470044  22389956      43% /data
2026-07-31T20:37:29+08:00|ai-resume-backend,1.63%,694.6MiB / 14.96GiB,636MB / 99.6MB,20.5kB / 3.17MB,125,ai-resume-workflow,0.11%,123.6MiB / 14.96GiB,16.9MB / 62.8MB,2.32MB / 0B,8,resumai-mysql,1.71%,652.9MiB / 14.96GiB,593MB / 5.45GB,2.76GB / 16GB,45,resumai-redis,0.20%,45.71MiB / 14.96GiB,282MB / 152MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730576 kB,Threads:	125,open_fds:199,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95164 kB,VmRSS:	   95164 kB,Threads:	5,open_fds:56,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":11,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":1,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53726,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.95M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:30,evicted_keys:0|/dev/vda3        102818612 75711164  22700560      77% /,/dev/vdb          40973536 16470044  22389956      43% /data
2026-07-31T20:37:34+08:00|ai-resume-backend,53.44%,694.6MiB / 14.96GiB,651MB / 102MB,20.5kB / 3.23MB,126,ai-resume-workflow,35.75%,124MiB / 14.96GiB,17.2MB / 64.2MB,2.32MB / 0B,8,resumai-mysql,28.30%,653.5MiB / 14.96GiB,594MB / 5.47GB,2.76GB / 16GB,45,resumai-redis,3.32%,45.82MiB / 14.96GiB,282MB / 152MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730756 kB,Threads:	126,open_fds:202,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95228 kB,VmRSS:	   95228 kB,Threads:	5,open_fds:62,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":10,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53866,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:1,used_memory_human:32.98M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:209,evicted_keys:0|/dev/vda3        102818612 75726056  22685668      77% /,/dev/vdb          40973536 16470044  22389956      43% /data
2026-07-31T20:37:39+08:00|ai-resume-backend,4.30%,694.5MiB / 14.96GiB,652MB / 102MB,20.5kB / 3.23MB,125,ai-resume-workflow,4.26%,123.4MiB / 14.96GiB,17.3MB / 64.4MB,2.32MB / 0B,8,resumai-mysql,3.86%,653.8MiB / 14.96GiB,595MB / 5.47GB,2.76GB / 16GB,45,resumai-redis,0.28%,45.3MiB / 14.96GiB,282MB / 152MB,102MB / 2.73GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	  741160 kB,VmRSS:	  730696 kB,Threads:	125,open_fds:200,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   95228 kB,VmRSS:	   95228 kB,Threads:	5,open_fds:61,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":8}|{"queued":0,"running":10,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":8,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	53866,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:27,blocked_clients:0,used_memory_human:32.96M,mem_fragmentation_ratio:1.21,instantaneous_ops_per_sec:17,evicted_keys:0|/dev/vda3        102818612 75726276  22685448      77% /,/dev/vdb          40973536 16470044  22389956      43% /data
