timestamp|docker_stats|container_state|backend_proc|workflow_proc|workflow_health|task_queue|run_queue|mysql|redis|disk
2026-07-31T19:34:53+08:00|ai-resume-backend,7.72%,967.8MiB / 14.96GiB,1.36GB / 250MB,2.36MB / 11.9MB,130,ai-resume-workflow,1.20%,118.9MiB / 14.96GiB,5.97MB / 23.4MB,0B / 0B,8,resumai-mysql,10.35%,603.1MiB / 14.96GiB,443MB / 4.12GB,2.74GB / 10.3GB,45,resumai-redis,0.48%,44.05MiB / 14.96GiB,262MB / 140MB,96.3MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007600 kB,VmRSS:	 1007600 kB,Threads:	130,open_fds:171,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:25,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39422,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:28,blocked_clients:1,used_memory_human:30.82M,mem_fragmentation_ratio:1.23,instantaneous_ops_per_sec:26,evicted_keys:0|/dev/vda3        102818612 74311976  24099748      76% /,/dev/vdb          40973536 14018080  24841920      37% /data
2026-07-31T19:34:58+08:00|ai-resume-backend,1.65%,968.1MiB / 14.96GiB,1.36GB / 250MB,2.36MB / 11.9MB,130,ai-resume-workflow,1.13%,118.9MiB / 14.96GiB,6.03MB / 23.6MB,0B / 0B,8,resumai-mysql,1.08%,603.1MiB / 14.96GiB,443MB / 4.12GB,2.74GB / 10.3GB,45,resumai-redis,0.23%,43.85MiB / 14.96GiB,262MB / 140MB,96.3MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007600 kB,VmRSS:	 1007600 kB,Threads:	130,open_fds:169,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:25,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39422,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:28,blocked_clients:0,used_memory_human:30.66M,mem_fragmentation_ratio:1.23,instantaneous_ops_per_sec:5,evicted_keys:0|/dev/vda3        102818612 74312272  24099452      76% /,/dev/vdb          40973536 14018080  24841920      37% /data
2026-07-31T19:35:03+08:00|ai-resume-backend,10.47%,967.8MiB / 14.96GiB,1.37GB / 251MB,2.36MB / 12MB,130,ai-resume-workflow,35.79%,118.9MiB / 14.96GiB,6.16MB / 24.2MB,0B / 0B,8,resumai-mysql,13.04%,603.6MiB / 14.96GiB,443MB / 4.12GB,2.74GB / 10.3GB,45,resumai-redis,1.23%,43.73MiB / 14.96GiB,262MB / 140MB,96.3MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007612 kB,VmRSS:	 1007612 kB,Threads:	130,open_fds:173,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:24,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39522,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:28,blocked_clients:1,used_memory_human:30.88M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:71,evicted_keys:0|/dev/vda3        102818612 74319204  24092520      76% /,/dev/vdb          40973536 14018080  24841920      37% /data
2026-07-31T19:35:08+08:00|ai-resume-backend,1.41%,967.9MiB / 14.96GiB,1.37GB / 251MB,2.36MB / 12MB,130,ai-resume-workflow,0.11%,118.6MiB / 14.96GiB,6.18MB / 24.3MB,0B / 0B,8,resumai-mysql,1.54%,603.5MiB / 14.96GiB,444MB / 4.12GB,2.74GB / 10.3GB,45,resumai-redis,0.26%,44.01MiB / 14.96GiB,262MB / 140MB,96.4MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007612 kB,VmRSS:	 1007612 kB,Threads:	130,open_fds:171,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:23,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39549,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:28,blocked_clients:1,used_memory_human:30.74M,mem_fragmentation_ratio:1.23,instantaneous_ops_per_sec:3,evicted_keys:0|/dev/vda3        102818612 74319568  24092156      76% /,/dev/vdb          40973536 14018080  24841920      37% /data
2026-07-31T19:35:13+08:00|ai-resume-backend,1.68%,967.9MiB / 14.96GiB,1.37GB / 251MB,2.36MB / 12MB,130,ai-resume-workflow,20.46%,118.7MiB / 14.96GiB,6.22MB / 24.5MB,0B / 0B,8,resumai-mysql,4.96%,603.7MiB / 14.96GiB,444MB / 4.13GB,2.74GB / 10.3GB,45,resumai-redis,0.51%,43.79MiB / 14.96GiB,262MB / 140MB,96.4MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007612 kB,VmRSS:	 1007612 kB,Threads:	130,open_fds:172,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:23,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39598,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:28,blocked_clients:1,used_memory_human:30.83M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:13,evicted_keys:0|/dev/vda3        102818612 74321924  24089800      76% /,/dev/vdb          40973536 14018080  24841920      37% /data
2026-07-31T19:35:18+08:00|ai-resume-backend,1.56%,967.7MiB / 14.96GiB,1.37GB / 251MB,2.36MB / 12MB,131,ai-resume-workflow,0.10%,118.6MiB / 14.96GiB,6.23MB / 24.5MB,0B / 0B,8,resumai-mysql,0.53%,603.5MiB / 14.96GiB,444MB / 4.13GB,2.74GB / 10.3GB,45,resumai-redis,0.19%,44.11MiB / 14.96GiB,262MB / 140MB,96.4MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007680 kB,VmRSS:	 1007680 kB,Threads:	131,open_fds:170,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:22,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39598,Max_used_connections	8,Slow_queries	0,Threads_connected	6,Threads_running	2|connected_clients:28,blocked_clients:1,used_memory_human:30.85M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:18,evicted_keys:0|/dev/vda3        102818612 74322448  24089276      76% /,/dev/vdb          40973536 14018080  24841920      37% /data
2026-07-31T19:35:23+08:00|ai-resume-backend,1.38%,968.1MiB / 14.96GiB,1.37GB / 252MB,2.36MB / 12MB,130,ai-resume-workflow,0.10%,118.6MiB / 14.96GiB,6.27MB / 24.8MB,0B / 0B,8,resumai-mysql,4.76%,603.5MiB / 14.96GiB,444MB / 4.13GB,2.74GB / 10.4GB,45,resumai-redis,0.18%,43.75MiB / 14.96GiB,262MB / 140MB,96.4MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007612 kB,VmRSS:	 1007612 kB,Threads:	130,open_fds:170,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:22,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":2}|{"queued":0,"running":4,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":2,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39610,Max_used_connections	8,Slow_queries	0,Threads_connected	6,Threads_running	2|connected_clients:28,blocked_clients:0,used_memory_human:30.57M,mem_fragmentation_ratio:1.23,instantaneous_ops_per_sec:2,evicted_keys:0|/dev/vda3        102818612 74326132  24085592      76% /,/dev/vdb          40973536 14018080  24841920      37% /data
2026-07-31T19:35:28+08:00|ai-resume-backend,35.42%,968.4MiB / 14.96GiB,1.38GB / 253MB,2.36MB / 12MB,130,ai-resume-workflow,57.73%,119.4MiB / 14.96GiB,6.4MB / 25.2MB,0B / 0B,8,resumai-mysql,20.29%,603.6MiB / 14.96GiB,445MB / 4.13GB,2.74GB / 10.4GB,45,resumai-redis,0.22%,43.88MiB / 14.96GiB,262MB / 140MB,96.4MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007612 kB,VmRSS:	 1007612 kB,Threads:	130,open_fds:173,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:25,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39727,Max_used_connections	8,Slow_queries	0,Threads_connected	6,Threads_running	2|connected_clients:28,blocked_clients:0,used_memory_human:30.90M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:107,evicted_keys:0|/dev/vda3        102818612 74329348  24082376      76% /,/dev/vdb          40973536 14018088  24841912      37% /data
2026-07-31T19:35:33+08:00|ai-resume-backend,2.31%,967.6MiB / 14.96GiB,1.38GB / 253MB,2.36MB / 12MB,130,ai-resume-workflow,4.12%,118.9MiB / 14.96GiB,6.47MB / 25.6MB,0B / 0B,8,resumai-mysql,6.17%,603.8MiB / 14.96GiB,445MB / 4.13GB,2.74GB / 10.4GB,45,resumai-redis,0.49%,43.87MiB / 14.96GiB,263MB / 140MB,96.4MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007612 kB,VmRSS:	 1007612 kB,Threads:	130,open_fds:171,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:24,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39763,Max_used_connections	8,Slow_queries	0,Threads_connected	6,Threads_running	2|connected_clients:28,blocked_clients:0,used_memory_human:30.85M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:20,evicted_keys:0|/dev/vda3        102818612 74331436  24080288      76% /,/dev/vdb          40973536 14018084  24841916      37% /data
2026-07-31T19:35:38+08:00|ai-resume-backend,1.34%,967.5MiB / 14.96GiB,1.38GB / 253MB,2.36MB / 12MB,129,ai-resume-workflow,0.11%,118.7MiB / 14.96GiB,6.47MB / 25.6MB,0B / 0B,8,resumai-mysql,1.00%,603.8MiB / 14.96GiB,445MB / 4.13GB,2.74GB / 10.4GB,45,resumai-redis,0.29%,43.36MiB / 14.96GiB,263MB / 140MB,96.4MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007544 kB,VmRSS:	 1007544 kB,Threads:	129,open_fds:170,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:24,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39763,Max_used_connections	8,Slow_queries	0,Threads_connected	6,Threads_running	2|connected_clients:28,blocked_clients:1,used_memory_human:30.77M,mem_fragmentation_ratio:1.23,instantaneous_ops_per_sec:3,evicted_keys:0|/dev/vda3        102818612 74331260  24080464      76% /,/dev/vdb          40973536 14018084  24841916      37% /data
2026-07-31T19:35:43+08:00|ai-resume-backend,1.38%,967.8MiB / 14.96GiB,1.38GB / 253MB,2.36MB / 12MB,129,ai-resume-workflow,0.10%,118.6MiB / 14.96GiB,6.5MB / 25.6MB,0B / 0B,8,resumai-mysql,1.20%,603.9MiB / 14.96GiB,445MB / 4.14GB,2.74GB / 10.4GB,45,resumai-redis,0.17%,43.38MiB / 14.96GiB,263MB / 140MB,96.5MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007544 kB,VmRSS:	 1007544 kB,Threads:	129,open_fds:170,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:24,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39763,Max_used_connections	8,Slow_queries	0,Threads_connected	6,Threads_running	2|connected_clients:28,blocked_clients:1,used_memory_human:30.58M,mem_fragmentation_ratio:1.23,instantaneous_ops_per_sec:2,evicted_keys:0|/dev/vda3        102818612 74333676  24078048      76% /,/dev/vdb          40973536 14018084  24841916      37% /data
2026-07-31T19:35:48+08:00|ai-resume-backend,2.95%,967.8MiB / 14.96GiB,1.38GB / 253MB,2.36MB / 12MB,129,ai-resume-workflow,5.21%,118.9MiB / 14.96GiB,6.53MB / 25.7MB,0B / 0B,8,resumai-mysql,2.12%,603.7MiB / 14.96GiB,445MB / 4.14GB,2.74GB / 10.4GB,45,resumai-redis,0.23%,43.89MiB / 14.96GiB,263MB / 140MB,96.5MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007544 kB,VmRSS:	 1007544 kB,Threads:	129,open_fds:171,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:23,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39763,Max_used_connections	8,Slow_queries	0,Threads_connected	6,Threads_running	2|connected_clients:28,blocked_clients:0,used_memory_human:30.87M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:24,evicted_keys:0|/dev/vda3        102818612 74334004  24077720      76% /,/dev/vdb          40973536 14018084  24841916      37% /data
2026-07-31T19:35:53+08:00|ai-resume-backend,21.89%,968.1MiB / 14.96GiB,1.39GB / 255MB,2.36MB / 12.1MB,131,ai-resume-workflow,68.12%,118.9MiB / 14.96GiB,6.69MB / 26.5MB,0B / 0B,8,resumai-mysql,17.53%,604.2MiB / 14.96GiB,446MB / 4.15GB,2.74GB / 10.4GB,45,resumai-redis,1.25%,43.44MiB / 14.96GiB,263MB / 140MB,96.5MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007684 kB,VmRSS:	 1007684 kB,Threads:	131,open_fds:175,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:25,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39889,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:28,blocked_clients:1,used_memory_human:30.92M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:123,evicted_keys:0|/dev/vda3        102818612 74342768  24068956      76% /,/dev/vdb          40973536 14018084  24841916      37% /data
2026-07-31T19:35:58+08:00|ai-resume-backend,1.47%,968MiB / 14.96GiB,1.39GB / 255MB,2.36MB / 12.1MB,131,ai-resume-workflow,0.12%,118.7MiB / 14.96GiB,6.72MB / 26.6MB,0B / 0B,8,resumai-mysql,1.42%,604.1MiB / 14.96GiB,446MB / 4.15GB,2.74GB / 10.4GB,45,resumai-redis,0.18%,43.64MiB / 14.96GiB,263MB / 140MB,96.5MB / 2.53GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007616 kB,VmRSS:	 1007616 kB,Threads:	130,open_fds:173,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92720 kB,VmRSS:	   92720 kB,Threads:	5,open_fds:24,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39889,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:28,blocked_clients:1,used_memory_human:30.60M,mem_fragmentation_ratio:1.23,instantaneous_ops_per_sec:3,evicted_keys:0|/dev/vda3        102818612 74342924  24068800      76% /,/dev/vdb          40973536 14018084  24841916      37% /data
2026-07-31T19:36:03+08:00|ai-resume-backend,6.24%,967.9MiB / 14.96GiB,1.39GB / 255MB,2.36MB / 12.1MB,130,ai-resume-workflow,18.60%,118.9MiB / 14.96GiB,6.75MB / 26.8MB,0B / 0B,8,resumai-mysql,6.17%,604MiB / 14.96GiB,447MB / 4.15GB,2.74GB / 10.5GB,45,resumai-redis,0.19%,43.45MiB / 14.96GiB,263MB / 140MB,96.5MB / 2.55GB,7|/ai-resume-backend,restarts=0,oom=false,status=running,/ai-resume-workflow,restarts=0,oom=false,status=running,/resumai-mysql,restarts=0,oom=false,status=running,/resumai-redis,restarts=0,oom=false,status=running|VmHWM:	 1007616 kB,VmRSS:	 1007616 kB,Threads:	130,open_fds:174,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|VmHWM:	   92732 kB,VmRSS:	   92732 kB,Threads:	5,open_fds:24,nr_throttled 0,throttled_usec 0,oom 0,oom_kill 0|{"status":"UP","service":"ai-resume-workflow","activeAgentRuns":3}|{"queued":0,"running":5,"retrying":0,"failed":20,"stuck":0,"pendingMessages":0,"oldestWaitSeconds":0,"activeWorkers":0,"workerCapacity":4,"workerUtilization":0.0,"recentFailures":["test_resume.txt: unknown","resume_test.txt: unknown","resume_test.txt: unknown","resume_skill_test.txt: unknown","resume.txt: unknown"]}|{"queued":0,"active":3,"schedulerKicked":true}|Innodb_row_lock_current_waits	0,Innodb_row_lock_time	39904,Max_used_connections	8,Slow_queries	0,Threads_connected	7,Threads_running	2|connected_clients:28,blocked_clients:1,used_memory_human:30.87M,mem_fragmentation_ratio:1.22,instantaneous_ops_per_sec:27,evicted_keys:0|/dev/vda3        102818612 74345416  24066308      76% /,/dev/vdb          40973536 14018084  24841916      37% /data
